Name,Dealer Page Link,List Address,Phone,Website,Inventory Count,Score,Review Count,Business Hours,State,Website Provider,Website Phone,Website Email,Chat Widget,Dealer Type,Google Map Phone,Google Map Website,google maps url,Website Enrichment Notes
Car Planet,https://www.cargurus.com/Cars/m-Car-Planet-sp386399,"1894 Thunderbird St, Troy, MI 48084 (88 mi)",Not Specified,Not Specified,6,5,3,Not Specified,Ohio,,,,,private,(248) 694-8574,https://www.carplanet.co/contactus.aspx,https://www.google.com/maps/search/?api=1&query=Car%20Planet%201894%20Thunderbird%20St%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,No dealer website provided
Coughlin Chevrolet Buick GMC of Chillicothe,https://www.cargurus.com/Cars/m-Coughlin-Chevrolet-Buick-GMC-of-Chillicothe-sp304883,"1221 North Bridge Street, Chillicothe, OH 45601 (34 mi)",(740) 720-2866,https://www.coughlinchillicothe.com/,134,4.33,3,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-8:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(740) 672-2860,,https://www.google.com/maps/search/?api=1&query=Coughlin%20Chevrolet%20Buick%20GMC%20of%20Chillicothe%201221%20North%20Bridge%20Street%2C%20Chillicothe%2C%20OH%2045601%20%2834%20mi%29,Website could not be loaded
LaFontaine Nissan Troy,https://www.cargurus.com/Cars/m-LaFontaine-Nissan-Troy-sp373245,"1816 Maplelawn Dr, Troy, MI 48084 (88 mi)",(828) 977-8103,https://www.lafontainenissantroy.com/,241,4.5,2,WED 9:00 AM-5:00 PM MON 9:00 AM-5:00 PM THU 9:00 AM-5:00 PM TUE 9:00 AM-5:00 PM FRI 9:00 AM-5:00 PM SAT 10:00 AM-3:00 PM,Ohio,,,,,franchise,(248) 710-0142,,https://www.google.com/maps/search/?api=1&query=LaFontaine%20Nissan%20Troy%201816%20Maplelawn%20Dr%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,Website could not be loaded
Herrnstein Chrysler Dodge Jeep Kia,https://www.cargurus.com/Cars/m-Herrnstein-Chrysler-Dodge-Jeep-Kia-sp276701,"133 Marietta Rd, Chillicothe, OH 45601 (34 mi)",(740) 728-7942,https://www.herrnsteinchrysler.net/,439,4.83,6,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-8:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(740) 495-7919,,https://www.google.com/maps/search/?api=1&query=Herrnstein%20Chrysler%20Dodge%20Jeep%20Kia%20133%20Marietta%20Rd%2C%20Chillicothe%2C%20OH%2045601%20%2834%20mi%29,Website could not be loaded
Atlas Motors,https://www.cargurus.com/Cars/m-Atlas-Motors-sp387966,"36308 Groesbeck Hwy, Clinton Township, MI 48035 (88 mi)",(586) 666-0924,https://www.atlasmotorsmi.com/,67,3,2,WED 10:00 AM-6:00 PM MON 10:00 AM-6:00 PM THU 10:00 AM-6:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,private,(586) 477-1766,https://www.atlasmotorsmi.com/,https://www.google.com/maps/search/?api=1&query=Atlas%20Motors%2036308%20Groesbeck%20Hwy%2C%20Clinton%20Township%2C%20MI%2048035%20%2888%20mi%29,Website could not be loaded
Nourse Toyota,https://www.cargurus.com/Cars/m-Nourse-Toyota-sp54656,"423 N. Bridge Street, Chillicothe, OH 45601 (35 mi)",(740) 208-4151,http://www.noursetoyota.com,22,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(866) 747-5083,,https://www.google.com/maps/search/?api=1&query=Nourse%20Toyota%20423%20N.%20Bridge%20Street%2C%20Chillicothe%2C%20OH%2045601%20%2835%20mi%29,Website could not be loaded
Suburban Land Rover Troy,https://www.cargurus.com/Cars/m-Suburban-Land-Rover-Troy-sp282046,"1815 Maplelawn Dr, Troy, MI 48084 (88 mi)",(947) 245-0310,https://www.landrovertroy.com/,116,1,1,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Suburban%20Land%20Rover%20Troy%201815%20Maplelawn%20Dr%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,Website could not be loaded
Suburban Exotic Motor Cars of Michigan,https://www.cargurus.com/Cars/m-Suburban-Exotic-Motor-Cars-of-Michigan-sp299275,"1755 Maplelawn Dr., Troy, MI 48084 (88 mi)",(248) 587-8771,https://www.exoticmotorcarsofmichigan.com/,43,4,3,WED 9:00 AM-5:00 PM MON 9:00 AM-5:00 PM THU 9:00 AM-5:00 PM TUE 9:00 AM-5:00 PM FRI 9:00 AM-5:00 PM SAT 10:00 AM-3:00 PM,Ohio,,,,,private,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Suburban%20Exotic%20Motor%20Cars%20of%20Michigan%201755%20Maplelawn%20Dr.%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,Website could not be loaded
Nourse Nissan,https://www.cargurus.com/Cars/m-Nourse-Nissan-sp65852,"423 N Bridge St, Chillicothe, OH 45601 (35 mi)",(740) 513-4013,https://www.noursenissan.com/,89,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Nourse%20Nissan%20423%20N%20Bridge%20St%2C%20Chillicothe%2C%20OH%2045601%20%2835%20mi%29,Website could not be loaded
Maserati of Troy,https://www.cargurus.com/Cars/m-Maserati-of-Troy-sp460377,"1755 Maplelawn Dr, Troy, MI 48084 (88 mi)",Not Specified,Not Specified,3,0,0,Not Specified,Ohio,,,,,franchise,(947) 447-3072,https://www.maseratioftroy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=sales,https://www.google.com/maps/search/?api=1&query=Maserati%20of%20Troy%201755%20Maplelawn%20Dr%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,No dealer website provided
Nourse Honda,https://www.cargurus.com/Cars/m-Nourse-Honda-sp59241,"423 N Bridge St, Chillicothe, OH 45601 (35 mi)",Not Specified,Not Specified,0,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,,,https://www.google.com/maps/search/?api=1&query=Nourse%20Honda%20423%20N%20Bridge%20St%2C%20Chillicothe%2C%20OH%2045601%20%2835%20mi%29,No dealer website provided
Nourse Chillicothe Automall,https://www.cargurus.com/Cars/m-Nourse-Chillicothe-Automall-sp308273,"423 North Bridge Street, Chillicothe, OH 45601 (35 mi)",(740) 273-8725,https://www.nourse.com/,401,3.5,14,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,private,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Nourse%20Chillicothe%20Automall%20423%20North%20Bridge%20Street%2C%20Chillicothe%2C%20OH%2045601%20%2835%20mi%29,Website could not be loaded
Suburban Chrysler Jeep Dodge Ram of Troy,https://www.cargurus.com/Cars/m-Suburban-Chrysler-Jeep-Dodge-Ram-of-Troy-sp283980,"1790 Maplelawn Dr, Troy, MI 48084 (88 mi)",Not Specified,Not Specified,763,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(947) 447-3089,https://www.suburbanchryslerdodgejeepramoftroy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=sales,https://www.google.com/maps/search/?api=1&query=Suburban%20Chrysler%20Jeep%20Dodge%20Ram%20of%20Troy%201790%20Maplelawn%20Dr%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,No dealer website provided
SVG Toyota,https://www.cargurus.com/Cars/m-SVG-Toyota-sp202770,"1132 State Road 41 SW, Washington Court House, OH 43160 (36 mi)",Not Specified,Not Specified,1,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,franchise,(740) 333-3860,https://www.svgtoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_confluence,https://www.google.com/maps/search/?api=1&query=SVG%20Toyota%201132%20State%20Road%2041%20SW%2C%20Washington%20Court%20House%2C%20OH%2043160%20%2836%20mi%29,No dealer website provided
Suburban Volvo,https://www.cargurus.com/Cars/m-Suburban-Volvo-sp276875,"1795 Maplelawn Road, Troy, MI 48084 (88 mi)",(947) 225-4945,https://www.suburbanvolvocars.com,164,4.18,11,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Suburban%20Volvo%201795%20Maplelawn%20Road%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,Website could not be loaded
SVG Washington Court House,https://www.cargurus.com/Cars/m-SVG-Washington-Court-House-sp51639,"1132 State Route 41 SE, Washington Court House, OH 43160 (36 mi)",(740) 486-9839,https://www.svggm.com/,149,5,1,WED 9:00 AM-7:15 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,private,(740) 239-2289,,https://www.google.com/maps/search/?api=1&query=SVG%20Washington%20Court%20House%201132%20State%20Route%2041%20SE%2C%20Washington%20Court%20House%2C%20OH%2043160%20%2836%20mi%29,Website could not be loaded
Daniel Auto Sales,https://www.cargurus.com/Cars/m-Daniel-Auto-Sales-sp351195,"36534 Groesbeck Hwy, Clinton Township, MI 48035 (88 mi)",Not Specified,Not Specified,30,5,1,WED 10:00 AM-6:00 PM MON 10:00 AM-6:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:30 AM-3:30 PM,Ohio,,,,,private,(586) 630-0019,http://www.danielautosaleincmi.com/,https://www.google.com/maps/search/?api=1&query=Daniel%20Auto%20Sales%2036534%20Groesbeck%20Hwy%2C%20Clinton%20Township%2C%20MI%2048035%20%2888%20mi%29,No dealer website provided
Marbek Motors,https://www.cargurus.com/Cars/m-Marbek-Motors-sp461883,"784 OH-72 S, Jamestown, OH 45335 (45 mi)",(937) 696-7604,https://www.marbekmotors.com/,3,5,1,MON 11:00 AM-5:00 PM THU 11:00 AM-5:00 PM SAT 11:00 AM-3:00 PM,Ohio,,,,,private,(937) 984-1835,,https://www.google.com/maps/search/?api=1&query=Marbek%20Motors%20784%20OH-72%20S%2C%20Jamestown%2C%20OH%2045335%20%2845%20mi%29,Website could not be loaded
Bill Marine Honda,https://www.cargurus.com/Cars/m-Bill-Marine-Honda-sp59240,"579 E North St, Springfield, OH 45503 (47 mi)",(937) 400-1463,https://www.billmarinehonda.com/,93,4.67,6,WED 8:30 AM-7:00 PM MON 8:30 AM-7:00 PM THU 8:30 AM-7:00 PM TUE 8:30 AM-7:00 PM FRI 8:30 AM-6:00 PM SAT 8:30 AM-5:00 PM,Ohio,,,,,franchise,(937) 714-7422,,https://www.google.com/maps/search/?api=1&query=Bill%20Marine%20Honda%20579%20E%20North%20St%2C%20Springfield%2C%20OH%2045503%20%2847%20mi%29,Website could not be loaded
Suburban Mazda of Troy,https://www.cargurus.com/Cars/m-Suburban-Mazda-of-Troy-sp373242,"1794 Maplelawn Road, Troy, MI 48084 (88 mi)",(947) 622-8275,https://www.suburbanmazdaoftroy.com,395,3.2,5,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(866) 762-4120,,https://www.google.com/maps/search/?api=1&query=Suburban%20Mazda%20of%20Troy%201794%20Maplelawn%20Road%2C%20Troy%2C%20MI%2048084%20%2888%20mi%29,Website could not be loaded
Bill Marine Volkswagen,https://www.cargurus.com/Cars/m-Bill-Marine-Volkswagen-sp386533,"415 E North St, Springfield, OH 45503 (47 mi)",(937) 956-7155,https://www.billmarinevolkswagen.com/,47,0,0,WED 8:30 AM-8:00 PM MON 8:30 AM-8:00 PM THU 8:30 AM-8:00 PM TUE 8:30 AM-8:00 PM FRI 8:30 AM-6:00 PM SAT 8:30 AM-5:00 PM,Ohio,,,,,franchise,(574) 475-7471,,https://www.google.com/maps/search/?api=1&query=Bill%20Marine%20Volkswagen%20415%20E%20North%20St%2C%20Springfield%2C%20OH%2045503%20%2847%20mi%29,Website could not be loaded
Derrow Shirkey Ford Lincoln,https://www.cargurus.com/Cars/m-Derrow-Shirkey-Ford-Lincoln-sp276545,"1248 E Main St, Montpelier, OH 43543 (89 mi)",(419) 664-5381,https://www.derrowshirkeyfordmontpelier.com/,120,4.25,20,WED 9:00 AM-5:30 PM MON 9:00 AM-7:00 PM THU 9:00 AM-5:30 PM TUE 9:00 AM-5:30 PM FRI 9:00 AM-5:30 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Derrow%20Shirkey%20Ford%20Lincoln%201248%20E%20Main%20St%2C%20Montpelier%2C%20OH%2043543%20%2889%20mi%29,Website could not be loaded
Bill Marine Mazda,https://www.cargurus.com/Cars/m-Bill-Marine-Mazda-sp386531,"420 E Columbia St, Springfield, OH 45503 (47 mi)",(937) 707-6756,https://www.billmarinemazda.com/,20,0,0,WED 8:30 AM-8:00 PM MON 8:30 AM-8:00 PM THU 8:30 AM-8:00 PM TUE 8:30 AM-8:00 PM FRI 8:30 AM-6:00 PM SAT 8:30 AM-5:00 PM,Ohio,,,,,franchise,(937) 826-4834,,https://www.google.com/maps/search/?api=1&query=Bill%20Marine%20Mazda%20420%20E%20Columbia%20St%2C%20Springfield%2C%20OH%2045503%20%2847%20mi%29,Website could not be loaded
Varsity Lincoln,https://www.cargurus.com/Cars/m-Varsity-Lincoln-sp158253,"49251 Grand River Ave, Novi, MI 48374 (89 mi)",Not Specified,Not Specified,432,4.5,2,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,franchise,(248) 305-5300,https://www.varsitylincoln.com/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&utm_content=WebsiteCTAButton,https://www.google.com/maps/search/?api=1&query=Varsity%20Lincoln%2049251%20Grand%20River%20Ave%2C%20Novi%2C%20MI%2048374%20%2889%20mi%29,No dealer website provided
SVG Springfield Buick GMC,https://www.cargurus.com/Cars/m-SVG-Springfield-Buick-GMC-sp51994,"242 E Columbia St, Springfield, OH 45503 (47 mi)",(937) 583-6543,https://svgmotors.com/,63,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(937) 468-4479,,https://www.google.com/maps/search/?api=1&query=SVG%20Springfield%20Buick%20GMC%20242%20E%20Columbia%20St%2C%20Springfield%2C%20OH%2045503%20%2847%20mi%29,Website could not be loaded
Moran Used Car Outlet,https://www.cargurus.com/Cars/m-Moran-Used-Car-Outlet-sp439142,"37777 S Gratiot Ave, Clinton Twp, MI 48036 (89 mi)",Not Specified,Not Specified,263,4.33,6,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM,Ohio,,,,,private,(586) 422-1610,http://www.moranoutlet.com/,https://www.google.com/maps/search/?api=1&query=Moran%20Used%20Car%20Outlet%2037777%20S%20Gratiot%20Ave%2C%20Clinton%20Twp%2C%20MI%2048036%20%2889%20mi%29,No dealer website provided
Cousin's Auto Sales,https://www.cargurus.com/Cars/m-Cousins-Auto-Sales-sp338466,"1421 West High Street, Springfield, OH 45506 (48 mi)",(937) 230-7507,https://cousinsautosales1.com/,69,0,0,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-7:00 PM SAT 10:00 AM-7:00 PM,Ohio,,,,,private,(937) 717-9779,,https://www.google.com/maps/search/?api=1&query=Cousin%27s%20Auto%20Sales%201421%20West%20High%20Street%2C%20Springfield%2C%20OH%2045506%20%2848%20mi%29,Website could not be loaded
Sinister Auto Sales,https://www.cargurus.com/Cars/m-Sinister-Auto-Sales-sp450446,"28351 Beck Rd Unit G-2, Wixom, MI 48393 (89 mi)",(248) 927-2288,https://www.sinistershop.co/,11,5,1,Not Specified,Ohio,,,,,private,(248) 365-0306,http://sinistershop.co/,https://www.google.com/maps/search/?api=1&query=Sinister%20Auto%20Sales%2028351%20Beck%20Rd%20Unit%20G-2%2C%20Wixom%2C%20MI%2048393%20%2889%20mi%29,Website could not be loaded
Jeff Wyler Springfield Chevrolet,https://www.cargurus.com/Cars/m-Jeff-Wyler-Springfield-Chevrolet-sp54649,"1501 Hillcrest Ave, Springfield, OH 45504 (48 mi)",(937) 421-8029,http://jeffwylerspringfieldchevrolet.com/,299,3.73,15,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Springfield%20Chevrolet%201501%20Hillcrest%20Ave%2C%20Springfield%2C%20OH%2045504%20%2848%20mi%29,Website could not be loaded
South Lyon Motors,https://www.cargurus.com/Cars/m-South-Lyon-Motors-sp308425,"215 S Lafayette St, South Lyon, MI 48178 (89 mi)",Not Specified,Not Specified,5,0,0,Not Specified,Ohio,,,,,private,(248) 437-7444,https://www.southlyonmotors.com/,https://www.google.com/maps/search/?api=1&query=South%20Lyon%20Motors%20215%20S%20Lafayette%20St%2C%20South%20Lyon%2C%20MI%2048178%20%2889%20mi%29,No dealer website provided
Jeff Wyler Springfield Kia,https://www.cargurus.com/Cars/m-Jeff-Wyler-Springfield-Kia-sp362875,"1501 Hillcrest Avenue, Springfield, OH 45504 (48 mi)",(937) 795-6583,https://jeffwylerspringfieldkia.com/,210,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Springfield%20Kia%201501%20Hillcrest%20Avenue%2C%20Springfield%2C%20OH%2045504%20%2848%20mi%29,Website could not be loaded
Jeff Wyler Springfield Hyundai,https://www.cargurus.com/Cars/m-Jeff-Wyler-Springfield-Hyundai-sp383091,"1501 Hillcrest Ave, Springfield, OH 45504 (48 mi)",(937) 795-6753,https://jeffwylerspringfieldhyundai.com/,142,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(937) 525-4814,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Springfield%20Hyundai%201501%20Hillcrest%20Ave%2C%20Springfield%2C%20OH%2045504%20%2848%20mi%29,Website could not be loaded
Jim Causley Buick GMC,https://www.cargurus.com/Cars/m-Jim-Causley-Buick-GMC-sp50067,"38111 S Gratiot Ave, Clinton Township, MI 48036 (89 mi)",(586) 991-3982,https://www.jimcausley.com/,564,3,2,WED 8:30 AM-6:00 PM MON 8:30 AM-8:00 PM THU 8:30 AM-8:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM,Ohio,,,,,franchise,(586) 307-6821,,https://www.google.com/maps/search/?api=1&query=Jim%20Causley%20Buick%20GMC%2038111%20S%20Gratiot%20Ave%2C%20Clinton%20Township%2C%20MI%2048036%20%2889%20mi%29,Website could not be loaded
Jeff Wyler Springfield Chrysler Dodge Jeep Ram,https://www.cargurus.com/Cars/m-Jeff-Wyler-Springfield-Chrysler-Dodge-Jeep-Ram-sp308268,"1501 Hillcrest Ave, Springfield, OH 45504 (48 mi)",(937) 230-8949,http://jeffwylerspringfielddodge.com/,99,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM SUN 8:00 AM-6:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Springfield%20Chrysler%20Dodge%20Jeep%20Ram%201501%20Hillcrest%20Ave%2C%20Springfield%2C%20OH%2045504%20%2848%20mi%29,Website could not be loaded
Columbus Auto Resale Hilliard,https://www.cargurus.com/Cars/m-Columbus-Auto-Resale-Hilliard-sp437783,"4725 Roberts Rd, Columbus, OH 43228 (89 mi)",(614) 490-0086,https://www.carhilliard.com,21,5,1,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,private,(614) 801-2277,,https://www.google.com/maps/search/?api=1&query=Columbus%20Auto%20Resale%20Hilliard%204725%20Roberts%20Rd%2C%20Columbus%2C%20OH%2043228%20%2889%20mi%29,Website could not be loaded
"Emperia Auto, LLC",https://www.cargurus.com/Cars/m-Emperia-Auto-LLC-sp403919,"1821 W North St, Springfield, OH 45504 (49 mi)",(937) 745-1093,https://www.emperiaauto.com/,17,5,4,Not Specified,Ohio,DealerCenter,+19376318766,,,private,(937) 631-8766,http://www.emperiaauto.com/,https://www.google.com/maps/search/?api=1&query=Emperia%20Auto%2C%20LLC%201821%20W%20North%20St%2C%20Springfield%2C%20OH%2045504%20%2849%20mi%29,Email address not found on website
Jeff Wyler Springfield Toyota,https://www.cargurus.com/Cars/m-Jeff-Wyler-Springfield-Toyota-sp308270,"2237 W 1st St, Springfield, OH 45504 (49 mi)",(937) 787-6245,https://jeffwylerspringfieldtoyota.net/,79,0,0,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Springfield%20Toyota%202237%20W%201st%20St%2C%20Springfield%2C%20OH%2045504%20%2849%20mi%29,Website could not be loaded
Adventure Subaru,https://www.cargurus.com/Cars/m-Adventure-Subaru-sp340946,"1991 Mentor Ave, Painesville, OH 44077 (89 mi)",Not Specified,Not Specified,272,5,2,WED 9:00 AM-6:00 PM MON 9:00 AM-7:30 PM THU 9:00 AM-7:30 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(440) 352-3700,https://www.adventureneosubaru.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/search/?api=1&query=Adventure%20Subaru%201991%20Mentor%20Ave%2C%20Painesville%2C%20OH%2044077%20%2889%20mi%29,No dealer website provided
Herrnstein of Waverly,https://www.cargurus.com/Cars/m-Herrnstein-of-Waverly-sp337472,"215 West Emmitt Ave, Waverly, OH 45690 (50 mi)",(231) 262-6814,https://www.herrnsteinofwaverly.com/,146,5,1,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-7:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,private,(740) 273-8899,,https://www.google.com/maps/search/?api=1&query=Herrnstein%20of%20Waverly%20215%20West%20Emmitt%20Ave%2C%20Waverly%2C%20OH%2045690%20%2850%20mi%29,Website could not be loaded
Next Auto,https://www.cargurus.com/Cars/m-Next-Auto-sp447086,"1100 Southbound Gratiot Ave, Mount Clemens, MI 48043 (90 mi)",(586) 800-4404,https://www.nextautomi.com/,39,4.93,15,WED 9:00 AM-6:30 PM MON 9:00 AM-6:30 PM THU 9:00 AM-6:30 PM TUE 9:00 AM-6:30 PM FRI 9:00 AM-6:30 PM SAT 9:00 AM-3:30 PM,Ohio,,,,,private,(586) 571-7893,,https://www.google.com/maps/search/?api=1&query=Next%20Auto%201100%20Southbound%20Gratiot%20Ave%2C%20Mount%20Clemens%2C%20MI%2048043%20%2890%20mi%29,Website could not be loaded
Advantage Car & Credit,https://www.cargurus.com/Cars/m-Advantage-Car-Credit-sp308254,"1230 East Main Street, Xenia, OH 45385 (53 mi)",Not Specified,Not Specified,30,0,0,Not Specified,Ohio,,,,,private,(937) 908-9800,http://advantagecarandcredit.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,https://www.google.com/maps/search/?api=1&query=Advantage%20Car%20and%20Credit%201230%20East%20Main%20Street%2C%20Xenia%2C%20OH%2045385%20%2853%20mi%29,No dealer website provided
Reels Auto Group,https://www.cargurus.com/Cars/m-Reels-Auto-Group-sp440135,"11115 Chardon Rd, Chardon, OH 44024 (90 mi)",(440) 616-9336,https://www.reelsautogroup.com/,47,4.5,2,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-7:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,private,(440) 214-9705,http://www.reelsautogroup.com/,https://www.google.com/maps/search/?api=1&query=Reels%20Auto%20Group%2011115%20Chardon%20Rd%2C%20Chardon%2C%20OH%2044024%20%2890%20mi%29,Website could not be loaded
